[2026-09-12 21:24:52]	[CDH] shell attached 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.83 stock=213.8 cap=11660.48 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.6 stock=203.67 cap=11192.8 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.05 stock=334.25 cap=18102.88 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=16.3 strength=4.49 stock=162.87 cap=8989.11 
[2026-09-12 21:29:05]	[CulturalDiffusion] inject 79,39 civ=5 culture=1 vitality=6.2 strength=1.94 stock=20.88 cap=3889.88 
[2026-09-12 21:29:05]	[CulturalDiffusion] frontier city=65536 ring=4 best=472.61 bar=300 over=1/23 centre=7927.16 
[2026-09-12 21:29:05]	[CulturalDiffusion] frontier city=196609 ring=4 best=1584.4 bar=300 over=2/24 centre=1482.29 
[2026-09-12 21:29:05]	[CulturalDiffusion] frontier city=327683 ring=4 best=1482.29 bar=300 over=3/24 centre=147.87 
[2026-09-12 21:29:05]	[CulturalDiffusion] frontier city=393220 ring=4 best=576.72 bar=300 over=1/19 centre=1240.92 
[2026-09-12 21:29:05]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:29:05]	[CulturalDiffusion] state bytes=2268 field=68 claims=0 locked=0 passMs=8 
[2026-09-12 21:29:05]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 68 active field tile(s) 
[2026-09-12 21:29:05]	[CulturalDiffusion] pass (turn 145): flips=0 field tiles=24 
[2026-09-12 21:29:25]	[CDH] TURN n=11 turn=146 cdState={"present":true,"bytes":2268,"field":68,"claims":0,"locked":0,"monoTurn":145} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":28,"rural":9,"urban":16,"pending":0,"plots":38,"net":{"FOOD":46,"PRODUCTION":75,"GOLD":21,"SCIENCE":63.8,"CULTURE":51.7,"HAPPINESS":40}}} 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=71.32 strength=82.47 stock=10383.73 cap=164947.09 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.83 stock=1832.11 cap=55655.07 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=26 strength=4.46 stock=170.47 cap=8916.57 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=35.6 strength=26.36 stock=1547.56 cap=52726.36 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=20.69 strength=0 stock=0 cap=0 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.65 strength=5.83 stock=245.13 cap=11663.23 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.15 strength=5.6 stock=233.42 cap=11195.44 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.25 strength=9.05 stock=390.65 cap=18107.15 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=16.3 strength=4.5 stock=185.94 cap=8991.23 
[2026-09-12 21:29:25]	[CulturalDiffusion] inject 79,39 civ=5 culture=1 vitality=6.2 strength=1.87 stock=32.14 cap=3736.44 
[2026-09-12 21:29:25]	[CulturalDiffusion] frontier city=65536 ring=4 best=664.02 bar=300 over=1/23 centre=10383.73 
[2026-09-12 21:29:25]	[CulturalDiffusion] frontier city=196609 ring=4 best=2376.17 bar=300 over=2/24 centre=1832.11 
[2026-09-12 21:29:25]	[CulturalDiffusion] frontier city=327683 ring=4 best=1832.11 bar=300 over=3/24 centre=170.47 
[2026-09-12 21:29:25]	[CulturalDiffusion] frontier city=393220 ring=4 best=964.83 bar=300 over=2/19 centre=1547.56 
[2026-09-12 21:29:25]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:29:25]	[CulturalDiffusion] state bytes=2600 field=78 claims=0 locked=0 passMs=13 
[2026-09-12 21:29:25]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 78 active field tile(s) 
[2026-09-12 21:29:25]	[CulturalDiffusion] pass (turn 146): flips=0 field tiles=24 
[2026-09-12 21:29:44]	[CDH] TURN n=12 turn=147 cdState={"present":true,"bytes":2600,"field":78,"claims":0,"locked":0,"monoTurn":146} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":28,"rural":9,"urban":16,"pending":0,"plots":38,"net":{"FOOD":46,"PRODUCTION":75,"GOLD":21,"SCIENCE":63.8,"CULTURE":51.7,"HAPPINESS":40}}} 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=71.32 strength=81.79 stock=13101.53 cap=163583.41 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 87,32 civ=0 culture=15 vitality=31.85 strength=27.6 stock=2207.01 cap=55194.95 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=26 strength=4.42 stock=193.3 cap=8842.85 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 93,26 civ=0 culture=13 vitality=35.6 strength=26.15 stock=1877.53 cap=52290.45 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=20.69 strength=0 stock=0 cap=0 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.95 strength=7.35 stock=286.45 cap=14702.89 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.45 strength=7.06 stock=272.53 cap=14121.2 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.55 strength=11.4 stock=467.36 cap=22792.88 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=16.6 strength=5.68 stock=215.63 cap=11354.69 
[2026-09-12 21:29:44]	[CulturalDiffusion] inject 79,39 civ=5 culture=1 vitality=8.1 strength=1.95 stock=43.81 cap=3893.89 
[2026-09-12 21:29:44]	[CulturalDiffusion] frontier city=65536 ring=4 best=896.85 bar=300 over=1/23 centre=13101.53 
[2026-09-12 21:29:44]	[CulturalDiffusion] frontier city=196609 ring=4 best=3398.57 bar=300 over=3/24 centre=2207.01 
[2026-09-12 21:29:44]	[CulturalDiffusion] frontier city=327683 ring=4 best=2207.01 bar=300 over=3/24 centre=193.3 
[2026-09-12 21:29:44]	[CulturalDiffusion] frontier city=393220 ring=4 best=1457.42 bar=300 over=2/19 centre=1877.53 
[2026-09-12 21:29:44]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:29:44]	[CulturalDiffusion] state bytes=2790 field=84 claims=0 locked=0 passMs=12 
[2026-09-12 21:29:44]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 84 active field tile(s) 
[2026-09-12 21:29:44]	[CulturalDiffusion] pass (turn 147): flips=0 field tiles=24 
[2026-09-12 21:30:04]	[CDH] TURN n=13 turn=148 cdState={"present":true,"bytes":2790,"field":84,"claims":0,"locked":0,"monoTurn":147} farOwned=2 devFar={"plot":[],"owner":0,"city":{"pop":28,"rural":9,"urban":16,"pending":0,"plots":38,"net":{"FOOD":75.5,"PRODUCTION":75,"GOLD":21,"SCIENCE":63.8,"CULTURE":51.7,"HAPPINESS":42}}} 
[2026-09-12 21:30:04]	[CDH] DONE harness finished 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 92,32 civ=0 culture=51.7 vitality=82.64 strength=88.43 stock=16375.86 cap=176869.9 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 87,32 civ=0 culture=17 vitality=34.9 strength=31.74 stock=2683.17 cap=63481.2 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 84,35 civ=0 culture=1 vitality=26 strength=4.54 stock=217.09 cap=9080.4 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 93,26 civ=0 culture=14 vitality=48.13 strength=31.31 stock=2318.05 cap=62614.86 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 86,20 civ=0 culture=0 vitality=24.65 strength=0 stock=0 cap=0 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 90,37 civ=3 culture=5 vitality=22.95 strength=7.35 stock=329.34 cap=14709.72 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 82,23 civ=3 culture=5 vitality=20.45 strength=7.06 stock=313.07 cap=14127.76 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 81,18 civ=3 culture=8 vitality=33.55 strength=11.4 stock=548.45 cap=22803.47 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 80,31 civ=3 culture=4 vitality=16.6 strength=5.68 stock=246.15 cap=11359.96 
[2026-09-12 21:30:04]	[CulturalDiffusion] inject 79,39 civ=5 culture=1 vitality=8.1 strength=1.93 stock=55.56 cap=3850.29 
[2026-09-12 21:30:04]	[CulturalDiffusion] frontier city=65536 ring=4 best=1172.68 bar=300 over=1/23 centre=16375.86 
[2026-09-12 21:30:04]	[CulturalDiffusion] frontier city=196609 ring=4 best=4668.81 bar=300 over=3/24 centre=2683.17 
[2026-09-12 21:30:04]	[CulturalDiffusion] frontier city=327683 ring=4 best=2683.17 bar=300 over=3/24 centre=217.09 
[2026-09-12 21:30:04]	[CulturalDiffusion] frontier city=393220 ring=4 best=2093.22 bar=300 over=3/19 centre=2318.05 
[2026-09-12 21:30:04]	[CulturalDiffusion] frontier city=458757 ring=4 best=0 bar=300 over=0/24 centre=0 
[2026-09-12 21:30:04]	[CulturalDiffusion] state bytes=2874 field=87 claims=0 locked=0 passMs=11 
[2026-09-12 21:30:04]	[CulturalDiffusion] pass: 0 flip(s), 0 ceded, 0 receded, 0 orphan(s) healed, 0 inner tile(s) released to base game, 87 active field tile(s) 
[2026-09-12 21:30:04]	[CulturalDiffusion] pass (turn 148): flips=0 field tiles=26 
